'||승차역ID1||',startCount,end_count,transfer_count
4122258.0,10,7.0,58.0
4122278.0,1,7.0,
4122280.0,6,,
4122281.0,4,1.0,
4122282.0,2,,
4122283.0,8,,
4122284.0,4,,
4122286.0,1,,
4122287.0,5,,
4122288.0,4,,
4122289.0,4,1.0,
4122291.0,6,,
4122301.0,3,7.0,
4122303.0,4,6.0,
4122304.0,107,145.0,41.0
4122305.0,6,22.0,
4122306.0,5,1.0,
4122307.0,159,54.0,8.0
4122308.0,154,103.0,368.0
4122311.0,1,,
4122320.0,3,,11.0
4122326.0,11,207.0,
4122327.0,12,,
4122328.0,1,,
4122330.0,2,,
4122331.0,171,584.0,316.0
4122332.0,668,301.0,862.0
4122335.0,1,,
4122337.0,1,17.0,191.0
4122338.0,1,,
4122339.0,2,,
4122340.0,2,4.0,4.0
4122341.0,23,10.0,
4122342.0,18,5.0,
4122343.0,21,13.0,
4122345.0,4,,
4122346.0,2,4.0,6.0
4122347.0,13,2.0,
4122348.0,29,4.0,
4122349.0,3,4.0,
4122350.0,4,4.0,
4122351.0,2,1.0,
4122352.0,46,164.0,
4122354.0,8,5.0,2.0
4122355.0,3,19.0,
4122356.0,10,15.0,
4122357.0,10,12.0,
4122360.0,2,15.0,
4122361.0,6,60.0,
4122362.0,3,12.0,
4122363.0,15,28.0,
4122364.0,5,4.0,
4122402.0,4,2.0,9.0
4122404.0,8,16.0,
4122405.0,2,,
4122406.0,1,,
4122408.0,4,1.0,44.0
4122410.0,1,1.0,
4122411.0,4,2.0,
4122412.0,3,2.0,
4122413.0,4,3.0,
4122431.0,3,7.0,
4122432.0,10,4.0,
4122482.0,6,5.0,
4122502.0,1,,
4122513.0,2,,
4122603.0,8,2.0,
4122613.0,5,4.0,
4122616.0,1,,
4122620.0,2,,
4122625.0,2,,
4122635.0,22,243.0,
4122636.0,144,68.0,4.0
4122637.0,1,,
4122638.0,1,2.0,
4122653.0,6,155.0,
4122654.0,15,17.0,
4122655.0,12,16.0,
4122679.0,68,86.0,5.0
4122688.0,1,,
4122694.0,1,,
4122696.0,2,,
4122698.0,4,,
4122710.0,2,,
4122746.0,2,3.0,
4122747.0,10,2.0,
4122750.0,4,2.0,
4122752.0,2,,
4122756.0,6,6.0,56.0
4122783.0,10,1.0,
4122785.0,2,,
4122786.0,58,82.0,52.0
4122787.0,78,104.0,52.0
4122788.0,120,25.0,11.0
4122789.0,27,105.0,20.0
4122790.0,113,16.0,4.0
4122791.0,17,112.0,6.0
4122792.0,2,,
4122896.0,1,19.0,
4122897.0,10,,
4122900.0,1,1.0,
4122902.0,4,,5.0
4122908.0,1,20.0,4.0
4122910.0,3,2.0,
4122911.0,2,1.0,
4122915.0,8,,
4122922.0,1,,
4122931.0,1,,
4123010.0,9,3.0,
4123012.0,2,20.0,
4123013.0,3,1.0,
4123014.0,9,,
4123022.0,1,,
4123043.0,3,4.0,
4123044.0,5,4.0,
4123047.0,3,,
4123049.0,6,,
4123050.0,150,45.0,25.0
4123067.0,1,,
4123072.0,1,,
4123152.0,2,,
4123160.0,3,3.0,
4123162.0,11,,
4123163.0,1,,
4123245.0,3,2.0,
4123252.0,1,,
4123265.0,294,423.0,
4123266.0,262,184.0,
4123267.0,11,10.0,
4123268.0,12,8.0,
4123269.0,4,,
4123280.0,6,,
4123318.0,1,,
4123376.0,3,2.0,
4123379.0,1,4.0,
4123380.0,7,11.0,
4123383.0,5,11.0,
4123391.0,5,,
4123392.0,2,,
4123394.0,5,,
4123395.0,3,,
4123400.0,1,,
4123404.0,1,,
4123416.0,1,,
4123419.0,1,,
4123424.0,3,,
4123432.0,1,,
4123442.0,2,1.0,
4123443.0,3,7.0,
4123446.0,64,29.0,
4123447.0,21,126.0,
4123448.0,84,23.0,
4123451.0,3,1.0,
4123487.0,6,185.0,
4123488.0,217,6.0,
4123494.0,43,118.0,
4123495.0,36,54.0,
4123496.0,72,13.0,14.0
4123497.0,178,29.0,
4123498.0,18,84.0,
4123499.0,14,97.0,
4123505.0,2,,
4123517.0,2,1.0,
4123519.0,3,,
4123522.0,4,,
4123525.0,1,,
4123574.0,1,,
4123580.0,1,4.0,
4123581.0,3,,
4123583.0,13,,2.0
4123584.0,2,4.0,
4123589.0,1,3.0,
4123590.0,5,,
4123591.0,3,,
4123593.0,5,,
4123600.0,1,,
4123606.0,1,,
4123609.0,7,,
4123616.0,2,,
4123624.0,1,2.0,
4123625.0,1,,
4123627.0,1,,
4123649.0,1,,
4123654.0,1,176.0,
4123655.0,1,11.0,
4123656.0,4,14.0,
4123657.0,25,27.0,
4123658.0,212,1.0,9.0
4123659.0,33,205.0,
4123660.0,5,70.0,
4123661.0,3,19.0,
4123662.0,2,41.0,
4123663.0,1,199.0,4.0
4123664.0,71,1.0,19.0
4123665.0,38,4.0,
4123667.0,5,5.0,
4123670.0,3,,
4123671.0,2,,
4123672.0,1,,
4123675.0,3,1.0,
4123685.0,5,233.0,
4123686.0,533,65.0,4.0
4123687.0,72,561.0,
4123688.0,81,310.0,
4123689.0,401,93.0,
4123690.0,4,60.0,
4123691.0,6,19.0,
4123692.0,117,509.0,
4123693.0,591,96.0,8.0
4123695.0,6,,
4123703.0,1,,
4123704.0,7,15.0,
4123706.0,145,143.0,
4123723.0,55,47.0,
4123725.0,1,,
4123726.0,148,49.0,
4123727.0,6,31.0,
4123728.0,50,24.0,
4123729.0,31,153.0,
4123747.0,1,,
4123749.0,2,,
4123751.0,35,,
4123752.0,103,92.0,
4123753.0,94,2.0,
4123769.0,1,,
4123786.0,1,,
4123788.0,5,,
4123793.0,1,,
4130022.0,4,,
4130023.0,4,,
4130032.0,1013,1265.0,502.0
4130033.0,122,266.0,75.0
4130034.0,590,491.0,9.0
4130035.0,151,93.0,2.0
4130036.0,1,,
4130037.0,4,3.0,
4130038.0,4,1.0,
4130039.0,3,2.0,
4130040.0,1,3.0,
4130041.0,2,1.0,
4130043.0,6,,
4130047.0,14,,
4130051.0,10,126.0,3.0
4130052.0,40,556.0,18.0
4130053.0,79,902.0,16.0
4130055.0,352,180.0,55.0
4130056.0,337,125.0,9.0
4130057.0,436,77.0,8.0
4130058.0,991,577.0,247.0
4130059.0,901,615.0,48.0
4130060.0,8,3.0,
4130061.0,99,252.0,6.0
4130062.0,330,52.0,33.0
4130063.0,225,336.0,
4130064.0,451,87.0,47.0
4130065.0,64,349.0,17.0
4130077.0,1,,
4130078.0,1,8.0,
4130080.0,64,61.0,
4130082.0,24,103.0,
4130083.0,553,283.0,39.0
4130084.0,285,245.0,15.0
4130085.0,62,179.0,
4130087.0,267,45.0,9.0
4130088.0,105,55.0,
4130089.0,38,123.0,
4130090.0,60,98.0,7.0
4130091.0,66,56.0,4.0
4130092.0,153,155.0,13.0
4130095.0,36,36.0,
4130096.0,369,363.0,
4130097.0,347,178.0,5.0
4130098.0,3,52.0,
4130099.0,3,,
4130101.0,90,3.0,
4130102.0,14,81.0,
4130103.0,18,2.0,
4130104.0,1,8.0,
4130106.0,2,118.0,
4130107.0,13,1.0,
4130108.0,118,209.0,13.0
4130109.0,3,14.0,
4130114.0,106,236.0,29.0
4130115.0,48,146.0,
4130116.0,928,187.0,171.0
4130117.0,272,676.0,209.0
4130118.0,81,97.0,
4130119.0,1,,
4130120.0,1035,508.0,206.0
4130121.0,900,496.0,1185.0
4130122.0,8,17.0,
4130123.0,2075,2377.0,31.0
4130126.0,636,315.0,52.0
4130127.0,266,1018.0,100.0
4130128.0,560,867.0,45.0
4130129.0,875,675.0,74.0
4130130.0,454,498.0,524.0
4130131.0,610,103.0,2743.0
4130132.0,119,333.0,83.0
4130133.0,137,680.0,89.0
4130134.0,308,868.0,345.0
4130135.0,356,988.0,93.0
4130136.0,209,687.0,5.0
4130138.0,59,111.0,7.0
4130139.0,4,1.0,5.0
4130140.0,17,3.0,5.0
4130143.0,3,2.0,
4130144.0,1,2.0,
4130147.0,15,3.0,
4130148.0,1,14.0,
4130150.0,1,,
4130154.0,7,11.0,12.0
4130155.0,217,532.0,301.0
4130156.0,817,301.0,71.0
4130157.0,15,288.0,83.0
4130159.0,19,225.0,
4130160.0,168,11.0,22.0
4130161.0,20,22.0,5.0
4130162.0,7,23.0,
4130163.0,3,6.0,
4130167.0,10,,
4130169.0,16,,
4130171.0,16,,
4130173.0,35,,
4130175.0,3,,
4130176.0,6,12.0,
4130177.0,5,,
4130179.0,10,2.0,
4130181.0,1,2.0,
4130182.0,1,6.0,
4130183.0,19,16.0,
4130184.0,24,4.0,
4130185.0,2,15.0,
4130186.0,38,19.0,
4130187.0,1,5.0,
4130188.0,2,6.0,
4130189.0,22,56.0,
4130191.0,1,,
4130193.0,20,64.0,10.0
4130194.0,63,6.0,
4130196.0,6,,
4130198.0,3,2.0,
4130199.0,2,4.0,
4130200.0,1,1.0,
4130201.0,1,,
4130202.0,1,,
4130203.0,14,10.0,
4130204.0,5,5.0,
4130205.0,1,1.0,
4130206.0,4,1.0,
4130210.0,1,,
4130211.0,5,12.0,
4130216.0,6,38.0,
4130218.0,7,,
4130219.0,7,3.0,
4130220.0,11,13.0,
4130221.0,5,7.0,
4130222.0,43,16.0,
4130223.0,17,39.0,
4130224.0,29,289.0,15.0
4130226.0,6,3.0,
4130227.0,47,194.0,16.0
4130228.0,234,59.0,29.0
4130232.0,4,,
4130235.0,4,,
4130239.0,1,8.0,
4130240.0,6,,
4130242.0,2,,
4130246.0,2,,
4130247.0,3,2.0,
4130249.0,2,,
4130250.0,1,,
4130251.0,7,,
4130253.0,1,,
4130255.0,24,7.0,
4130256.0,7,3.0,
4130258.0,1,1.0,
4130260.0,2,,
4130261.0,2,,
4130264.0,1,,
4130265.0,1,3.0,
4130266.0,1,,
4130267.0,3,19.0,
4130268.0,1,6.0,
4130269.0,6,,
4130271.0,7,,
4130273.0,7,1.0,
4130274.0,2,2.0,
4130275.0,1,,
4130277.0,5,,
4130279.0,5,,
4130281.0,44,3.0,
4130282.0,1,58.0,
4130283.0,102,93.0,
4130285.0,32,106.0,17.0
4130286.0,138,34.0,31.0
4130288.0,2,,
4130290.0,1,1.0,
4130292.0,9,64.0,
4130293.0,101,17.0,23.0
4130294.0,1,,
4130299.0,1,,
4130303.0,5,,
4130304.0,1,4.0,
4130305.0,5,,
4130307.0,5,2.0,
4130308.0,1,5.0,
4130309.0,1,,
4130311.0,1,,
4130312.0,1,1.0,
4130313.0,2,,
4130315.0,1,,
4130319.0,6,,
4130320.0,1,,
4130323.0,2,21.0,
4130324.0,2,,
4130325.0,36,92.0,
4130326.0,46,31.0,
4130327.0,45,70.0,
4130328.0,76,65.0,
4130329.0,31,20.0,
4130330.0,18,62.0,
4130331.0,39,25.0,
4130332.0,30,55.0,
4130333.0,14,13.0,
4130334.0,18,16.0,
4130335.0,60,59.0,
4130336.0,46,40.0,
4130338.0,15,77.0,2.0
4130339.0,27,34.0,
4130340.0,105,43.0,
4130341.0,126,67.0,
4130342.0,70,127.0,
4130343.0,21,19.0,
4130344.0,10,28.0,
4130345.0,19,41.0,
4130346.0,41,35.0,
4130347.0,3,66.0,
4130348.0,14,35.0,
4130349.0,153,309.0,106.0
4130350.0,219,273.0,89.0
4130351.0,34,29.0,58.0
4130352.0,8,85.0,23.0
4130354.0,594,442.0,159.0
4130356.0,245,26.0,177.0
4130357.0,32,247.0,204.0
4130358.0,24,33.0,9.0
4130359.0,43,10.0,20.0
4130361.0,5,1.0,
4130362.0,2,8.0,
4130363.0,5,1.0,
4130364.0,1,,
4130366.0,6,19.0,
4130367.0,10,,
4130368.0,3,33.0,3.0
4130369.0,37,5.0,3.0
4130370.0,47,6.0,
4130371.0,6,32.0,
4130372.0,5,2.0,
4130373.0,2,28.0,
4130374.0,30,1.0,
4130375.0,2,8.0,
4130376.0,2,1.0,
4130378.0,2,2.0,
4130379.0,3,1.0,
4130381.0,1,3.0,
4130382.0,4,5.0,
4130383.0,6,3.0,
4130384.0,2,,
4130387.0,250,177.0,4.0
4130388.0,1,9.0,
4130389.0,3,6.0,
4130390.0,6,2.0,
4130391.0,3,3.0,
4130392.0,181,239.0,20.0
4130395.0,9,154.0,
4130397.0,202,36.0,190.0
4130400.0,77,2.0,
4130401.0,999,854.0,185.0
4130402.0,663,1335.0,154.0
4130403.0,1870,745.0,163.0
4130404.0,1151,1012.0,94.0
4130405.0,995,1155.0,167.0
4130406.0,1418,806.0,121.0
4130409.0,168,335.0,94.0
4130412.0,869,1041.0,320.0
4130419.0,1575,437.0,1003.0
4130420.0,32,193.0,23.0
4130421.0,290,27.0,43.0
4130422.0,16,377.0,28.0
4130423.0,164,13.0,37.0
4130425.0,5,6.0,
4130426.0,36,25.0,
4130430.0,208,163.0,115.0
4130431.0,88,151.0,18.0
4130432.0,357,171.0,9.0
4130433.0,160,357.0,34.0
4130434.0,499,964.0,26.0
4130435.0,863,422.0,45.0
4130436.0,11,,
4130437.0,71,41.0,
4130441.0,22,880.0,18.0
4130442.0,567,730.0,292.0
4130443.0,17,41.0,
4130445.0,307,23.0,573.0
4130446.0,6,38.0,
4130447.0,2,5.0,
4130449.0,13,19.0,
4130450.0,10,4.0,
4130452.0,5,2.0,
4130453.0,15,13.0,
4130454.0,13,5.0,
4130455.0,7,9.0,
4130461.0,8,17.0,
4130462.0,5,1.0,
4130463.0,96,116.0,22.0
4130466.0,235,148.0,91.0
4130467.0,1,,
4130476.0,8,20.0,
4130477.0,11,57.0,
4130481.0,20,5.0,
4130486.0,194,184.0,8.0
4130487.0,204,141.0,
4130488.0,96,144.0,
4130489.0,126,65.0,
4130491.0,106,39.0,
4130495.0,1,51.0,
4130496.0,14,33.0,
4130497.0,67,140.0,
4130499.0,17,77.0,
4130500.0,10,18.0,
4130504.0,2,,
4130505.0,1,,
4130506.0,846,1320.0,125.0
4130507.0,591,710.0,59.0
4130508.0,47,286.0,68.0
4130511.0,18,179.0,10.0
4130512.0,187,94.0,50.0
4130513.0,10,193.0,
4130514.0,260,249.0,25.0
4130515.0,39,515.0,
4130516.0,341,20.0,
4130517.0,131,871.0,73.0
4130518.0,386,73.0,62.0
4130519.0,599,,
4130521.0,211,493.0,
4130522.0,51,63.0,
4130523.0,16,31.0,
4130524.0,309,307.0,
4130525.0,44,78.0,25.0
4130526.0,79,155.0,80.0
4130527.0,389,236.0,18.0
4130530.0,14,,
4130531.0,9,10.0,
4130532.0,12,,
4130533.0,39,21.0,2.0
4130534.0,11,54.0,
4130535.0,15,9.0,
4130536.0,7,22.0,
4130539.0,2,2.0,
4130542.0,63,13.0,
4130543.0,22,222.0,
4130544.0,383,28.0,2.0
4130545.0,56,134.0,
4130546.0,1,34.0,
4130547.0,22,6.0,
4130548.0,2,96.0,
4130549.0,35,2.0,
4130550.0,16,145.0,
4130551.0,91,14.0,
4130552.0,111,19.0,
4130553.0,16,100.0,
4130554.0,13,130.0,
4130555.0,60,26.0,
4130833.0,1,,
4131032.0,300,142.0,11.0
4131033.0,401,400.0,33.0
4131034.0,1279,454.0,67.0
4131039.0,3,,
4131041.0,4,,
4131043.0,10,,
4131045.0,3,,
4131047.0,1,,
4131049.0,7,,
4131051.0,8,,
4131053.0,4,,
4131055.0,1,,
4131057.0,4,,
4131059.0,1,,
4131061.0,4,,
4131065.0,9,,
4131067.0,2,,
4131069.0,1,,
4131077.0,11,,10.0
4135003.0,16,27.0,
4135004.0,5,16.0,
4135006.0,87,443.0,44.0
4135007.0,325,2.0,270.0
4135009.0,1,68.0,
4135010.0,6,,6.0
4135011.0,1,,
4135012.0,1,,
4135014.0,153,413.0,26.0
4135017.0,1,,
4135018.0,265,672.0,19.0
4135019.0,348,314.0,15.0
4135020.0,288,402.0,11.0
4135021.0,261,236.0,7.0
4135022.0,205,366.0,
4135023.0,171,221.0,
4135024.0,603,623.0,46.0
4135025.0,840,773.0,43.0
4135026.0,405,186.0,119.0
4135028.0,21,2.0,14.0
4135032.0,195,255.0,165.0
4135033.0,418,93.0,103.0
4135034.0,61,140.0,9.0
4135035.0,118,94.0,6.0
4135036.0,206,715.0,383.0
4135037.0,539,220.0,1070.0
4135039.0,150,158.0,
4135040.0,127,132.0,266.0
4135041.0,108,144.0,50.0
4135042.0,1,10.0,
4135043.0,91,309.0,4.0
4135045.0,12,15.0,207.0
4135046.0,172,180.0,
4135047.0,135,197.0,16.0
4135048.0,2,,
4135051.0,3,39.0,
4135052.0,10,,
4135054.0,4,27.0,
4135055.0,22,,7.0
4135057.0,52,50.0,
4135058.0,9,,
4135063.0,3,,
4135065.0,63,115.0,23.0
4135067.0,32,283.0,154.0
4135069.0,50,,
4135070.0,326,73.0,464.0
4135071.0,2,25.0,
4135072.0,1,2.0,
4135073.0,1,12.0,
4135075.0,3,9.0,
4135076.0,2,,
4135077.0,4,20.0,7.0
4135079.0,2,,
4135081.0,2,,
4135086.0,13,4.0,33.0
4135088.0,107,59.0,7.0
4135089.0,5,5.0,
4135090.0,2,5.0,
4135091.0,5,7.0,
4135092.0,16,7.0,2.0
4135093.0,1,18.0,
4135094.0,5,16.0,
4135095.0,19,2.0,8.0
4135096.0,10,,21.0
4135101.0,7,2.0,
4135107.0,2,,
4135108.0,32,,5.0
4135109.0,14,,
4135322.0,2,,
4135334.0,6,,
4135335.0,1,,
4135336.0,1,,
4135337.0,2,,
4135381.0,1,,
4135384.0,1,,
4135444.0,1,,
4135450.0,1,,
4135452.0,3,,
4135457.0,1,,
4135485.0,1,,
4135502.0,1,,
4135517.0,336,252.0,38.0
4135518.0,186,313.0,22.0
4135519.0,94,132.0,11.0
4135522.0,27,23.0,3.0
4135523.0,31,93.0,5.0
4135526.0,10,6.0,
4135532.0,23,26.0,6.0
4135554.0,21,34.0,4.0
4135566.0,4,13.0,2.0
4135579.0,9,2.0,
4135597.0,380,129.0,6.0
4135669.0,16,,
4135671.0,12,,
4135673.0,9,,
4135677.0,4,,
4135682.0,8,,5.0
4135683.0,2,,
4135685.0,1,,
4135687.0,9,,
4135725.0,6,,6.0
4135726.0,7,,
4135727.0,1,,
4135733.0,1,,
4135757.0,3,1.0,
4135785.0,2,,
4135786.0,7,,
4135805.0,3,,
4135808.0,1,,
4135879.0,1,,
4135881.0,2,,
4135914.0,1,,
4135939.0,8,,3.0
4135948.0,1,,
4135967.0,1,,
4135979.0,1,,
4135983.0,1,,
4135996.0,1,,
4136063.0,3,,
4136065.0,3,,
4136158.0,2,,
4136264.0,4,1.0,
4136376.0,1,,
4136458.0,2,,
4136459.0,3,,
4136462.0,1,,
4136466.0,22,,7.0
4136467.0,1,30.0,
4136468.0,14,8.0,6.0
4136473.0,5,,
4150029.0,4,,
4150055.0,1,,
4150110.0,5,2.0,
4150113.0,87,2.0,5.0
4150114.0,20,56.0,4.0
4150115.0,5,,
4150116.0,1,15.0,
4150118.0,51,,
4150119.0,16,,4.0
4150121.0,18,,3.0
4150123.0,12,,
4150125.0,77,,9.0
4150127.0,52,,13.0
4150131.0,15,,
4150135.0,582,268.0,206.0
4150136.0,355,501.0,99.0
4150139.0,183,226.0,270.0
4150140.0,7,6.0,
4150141.0,184,290.0,24.0
4150142.0,1583,572.0,197.0
4150144.0,732,555.0,781.0
4150145.0,83,130.0,421.0
4150146.0,135,537.0,38.0
4150147.0,278,108.0,31.0
4150148.0,104,99.0,13.0
4150149.0,47,71.0,
4150150.0,258,128.0,52.0
4150151.0,8,47.0,62.0
4150152.0,7,3.0,21.0
4150153.0,369,1128.0,42.0
4150154.0,179,240.0,10.0
4150155.0,33,187.0,19.0
4150156.0,15,65.0,
4150157.0,187,548.0,94.0
4150158.0,3,1.0,
4150159.0,601,461.0,195.0
4150160.0,502,642.0,106.0
4150161.0,292,625.0,80.0
4150162.0,918,525.0,1063.0
4150163.0,118,762.0,42.0
4150164.0,355,113.0,
4150165.0,431,340.0,255.0
4150166.0,372,287.0,151.0
4150168.0,2,,
4150171.0,882,86.0,47.0
4150172.0,152,1307.0,22.0
4150173.0,217,5.0,
4150174.0,2,316.0,
4150175.0,67,52.0,
4150177.0,214,79.0,56.0
4150178.0,160,178.0,46.0
4150179.0,218,69.0,4.0
4150180.0,69,149.0,8.0
4150181.0,1,17.0,
4150182.0,111,222.0,23.0
4150189.0,32,,7.0
4150190.0,23,46.0,
4150191.0,15,16.0,
4150192.0,6,57.0,
4150193.0,245,108.0,14.0
4150194.0,133,227.0,5.0
4150195.0,155,221.0,40.0
4150196.0,270,174.0,36.0
4150197.0,97,191.0,80.0
4150199.0,68,74.0,
4150200.0,120,156.0,7.0
4150201.0,131,79.0,
4150202.0,27,46.0,
4150203.0,37,34.0,
4150205.0,53,130.0,44.0
4150215.0,13,31.0,
4150220.0,6,,
4150221.0,1,1.0,
4150222.0,1,,
4150223.0,2,,
4150238.0,36,23.0,
4150239.0,20,21.0,
4150240.0,32,14.0,
4150241.0,16,3.0,5.0
4150242.0,2,14.0,
4150243.0,2,36.0,
4150244.0,33,,
4150245.0,28,147.0,
4150246.0,24,25.0,4.0
4150247.0,83,46.0,4.0
4150250.0,326,126.0,29.0
4150251.0,138,29.0,4.0
4150252.0,15,85.0,5.0
4150253.0,245,389.0,18.0
4150254.0,205,16.0,14.0
4150255.0,230,106.0,28.0
4150256.0,168,281.0,20.0
4150257.0,176,49.0,14.0
4150258.0,37,134.0,52.0
4150259.0,175,466.0,
4150260.0,138,341.0,118.0
4150262.0,17,9.0,
4150266.0,1,,
4150267.0,32,32.0,
4150268.0,24,68.0,
4150269.0,52,34.0,
4150270.0,38,57.0,
4150271.0,11,31.0,
4150272.0,13,35.0,
4150273.0,81,177.0,73.0
4150281.0,1,,
4150285.0,3,,
4150289.0,1,,
4150290.0,1,,
4150291.0,1,2.0,
4150298.0,10,,
4150299.0,1,,
4150301.0,2,,
4150302.0,1,4.0,
4150303.0,5,,
4150304.0,5,,
4150306.0,15,,
4150307.0,11,1.0,
4150310.0,7,,
4150311.0,4,,
4150313.0,12,,
4150314.0,1,4.0,
4150316.0,1,9.0,
4150318.0,4,,
4150325.0,29,39.0,
4150326.0,15,52.0,
4150328.0,24,1.0,
4150330.0,150,211.0,99.0
4150331.0,78,52.0,
4150332.0,301,172.0,391.0
4150337.0,7,5.0,2.0
4150340.0,3,3.0,
4150341.0,66,,
4150342.0,283,38.0,29.0
4150343.0,5,111.0,25.0
4150344.0,214,44.0,436.0
4150345.0,49,145.0,289.0
4150346.0,28,78.0,
4150347.0,51,44.0,
4150348.0,219,86.0,8.0
4150349.0,87,150.0,4.0
4150350.0,97,91.0,
4150351.0,102,100.0,9.0
4150352.0,5,111.0,
4150353.0,109,34.0,26.0
4150356.0,5,5.0,171.0
4150358.0,8,,
4150360.0,18,,
4150361.0,5,17.0,
4150373.0,5,1.0,
4150374.0,5,1.0,
4150376.0,3,5.0,
4150377.0,6,6.0,
4150419.0,5,,
4150421.0,14,,
4150423.0,6,,
4150426.0,5,,
4150428.0,2,,
4150430.0,2,,
4150432.0,1,,
4150434.0,1,,
4150440.0,3,,
4150441.0,14,,
4150467.0,3,,
4150469.0,23,1.0,
4150471.0,3,15.0,
4150472.0,4,17.0,
4150476.0,1,6.0,
4150478.0,4,,
4150480.0,4,,
4150483.0,1,,
4150490.0,1,,
4150492.0,4,,
4150494.0,2,,
4150495.0,2,,
4150496.0,6,,
4150498.0,1,,
4150503.0,1,,
4150507.0,1,,
4150510.0,1,1.0,
4150511.0,21,20.0,6.0
4150528.0,2,,
4150529.0,1,4.0,
4150532.0,2,,
4150545.0,1,,
4150553.0,314,255.0,35.0
4150557.0,3,,
4150566.0,1,,
4150579.0,1,,
4150588.0,1,,
4150592.0,1,26.0,
4150594.0,33,55.0,
4150595.0,65,15.0,33.0
4150645.0,1,,
4150650.0,1,30.0,78.0
4150651.0,12,,
4150654.0,1,,
4150667.0,2,22.0,
4150668.0,4,19.0,
4150669.0,4,17.0,
4150671.0,8,8.0,
4150688.0,1,,
4150921.0,1,,
4150952.0,1,,
4151467.0,1,,
4151505.0,12,224.0,
4151512.0,3,,
4151513.0,3,,
4151527.0,24,1.0,
4151529.0,4,2.0,
4151530.0,100,271.0,3.0
4151531.0,14,3.0,
4151532.0,1,14.0,
4151538.0,5,1.0,
4151539.0,10,,
4151541.0,332,84.0,6.0
4151542.0,94,243.0,5.0
4151543.0,2,,
4151544.0,87,76.0,6.0
4151545.0,68,43.0,5.0
4151547.0,180,164.0,40.0
4151555.0,13,24.0,
4151556.0,3,,
4151558.0,5,60.0,
4151559.0,43,245.0,175.0
4151561.0,3,17.0,
4151562.0,13,1.0,
4151563.0,2,25.0,
4151564.0,16,2.0,
4151565.0,16,3.0,2.0
4151566.0,5,29.0,
4151567.0,588,111.0,13.0
4151569.0,5,10.0,
4151571.0,9,5.0,
4151572.0,11,5.0,
4151573.0,9,6.0,
4151574.0,6,9.0,
4151576.0,10,2.0,2.0
4151579.0,22,,
4151598.0,6,,
4151604.0,2,5.0,20.0
4151621.0,1,,
4151622.0,1,,
4151626.0,2,4.0,
4151628.0,132,84.0,32.0
4151631.0,343,148.0,517.0
4151633.0,1,6.0,
4151634.0,188,206.0,188.0
4151635.0,1,9.0,
4151636.0,212,410.0,81.0
4151638.0,1,4.0,11.0
4151640.0,666,835.0,566.0
4151643.0,3,3.0,4.0
4151645.0,3,,
4151651.0,1671,1506.0,6253.0
4151658.0,6,8.0,
4151662.0,3,,
4151663.0,709,58.0,149.0
4151677.0,2,,
4151702.0,1,18.0,
4151704.0,1565,2697.0,340.0
4151722.0,43,39.0,
4151723.0,310,268.0,27.0
4151724.0,326,324.0,8.0
4151725.0,311,521.0,20.0
4151726.0,119,143.0,63.0
4151727.0,594,24.0,44.0
4151730.0,2,22.0,9.0
4151732.0,95,17.0,
4151749.0,440,2596.0,159.0
4151750.0,3021,394.0,340.0
4151783.0,20,3.0,78.0
4151793.0,8,83.0,2.0
4151811.0,3,,
4160016.0,1,,
4160026.0,11,,
4160041.0,1,23.0,
4160042.0,29,,
4160043.0,1,,
4160046.0,4,,2.0
4160050.0,6,,
4160051.0,3,,
4160068.0,1,,
4160069.0,8,16.0,
4160070.0,18,,20.0
4160071.0,1,,
4160072.0,33,3.0,
4160074.0,4,3.0,
4160075.0,2,8.0,
4160077.0,2,,
4160080.0,1,2.0,
4160085.0,4,,
4160097.0,3,3.0,
4160112.0,9,,
4160116.0,1,,
4160121.0,12,,
4160122.0,1,,66.0
4160126.0,2,82.0,
4160128.0,2,5.0,
4160137.0,1,,
4160140.0,1,,
4160142.0,1,,
4160148.0,1,,
4160204.0,31,1.0,
4160206.0,10,3.0,
4160207.0,65,23.0,19.0
4160208.0,9,74.0,7.0
4160210.0,1,53.0,
4160214.0,26,,
4160217.0,47,,2.0
4160218.0,5,58.0,
4160219.0,115,316.0,10.0
4160220.0,26,,9.0
4160221.0,38,5.0,
4160222.0,154,154.0,69.0
4160224.0,192,222.0,41.0
4160226.0,8,130.0,
4160227.0,109,,
4160229.0,16,,
4160230.0,2,18.0,
4160231.0,27,,
4160233.0,28,,
4160235.0,12,,
4160236.0,5,,
4160238.0,6,,
4160241.0,52,,
4160243.0,20,,
4160245.0,51,,
4160247.0,87,,2.0
4160249.0,761,572.0,81.0
4160253.0,320,127.0,12.0
4160254.0,207,222.0,68.0
4160256.0,5,156.0,115.0
4160259.0,138,632.0,187.0
4160260.0,39,155.0,6.0
4160261.0,153,60.0,32.0
4160263.0,21,88.0,
4160266.0,393,438.0,8.0
4160268.0,70,130.0,
4160269.0,340,219.0,40.0
4160270.0,1109,586.0,107.0
4160271.0,213,571.0,115.0
4160272.0,954,922.0,1734.0
4160281.0,981,507.0,171.0
4160282.0,409,808.0,106.0
4160283.0,165,417.0,27.0
4160284.0,252,236.0,32.0
4160289.0,297,301.0,36.0
4160290.0,774,366.0,77.0
4160291.0,863,294.0,35.0
4160293.0,1241,1000.0,2486.0
4160297.0,68,19.0,3.0
